taxon_id,count,created_at,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id,taxon_kingdom_name,taxon_phylum_name,taxon_subphylum_name,taxon_superclass_name,taxon_class_name,taxon_subclass_name,taxon_superorder_name,taxon_order_name,taxon_suborder_name,taxon_superfamily_name,taxon_family_name,taxon_subfamily_name,taxon_supertribe_name,taxon_tribe_name,taxon_subtribe_name,taxon_genus_name,taxon_genushybrid_name,taxon_species_name,taxon_hybrid_name,taxon_subspecies_name,taxon_variety_name,taxon_form_name
72256,1,2020-06-16 15:46:58 +0100,Posthornschnecke,Planorbarius corneus,Didžioji Ratvija,Mollusca,72256,Animalia,Mollusca,,,Gastropoda,Heterobranchia,Hygrophila,,,Lymnaeoidea,Planorbidae,Planorbinae,,Coretini,,Planorbarius,,Planorbarius corneus,,,,
552800,1,,,,,,552800,,,,,,,,,,,,,,,,,,,,,,
552878,1,,,,,,552878,,,,,,,,,,,,,,,,,,,,,,
72346,1,2021-10-24 10:22:46 +0100,European Mole Cricket,Gryllotalpa gryllotalpa,Kurklys,Insecta,72346,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Orthoptera,Ensifera,Gryllotalpoidea,Gryllotalpidae,Gryllotalpinae,,Gryllotalpini,,Gryllotalpa,,Gryllotalpa gryllotalpa,,,,
72346,1,2020-06-16 18:31:32 +0100,Eurasian Coot,Fulica atra,Laukys,Aves,72346,Animalia,Chordata,Vertebrata,,Aves,,,Gruiformes,,,Rallidae,,,,,Fulica,,Fulica atra,,,,
552980,1,,,,,,552980,,,,,,,,,,,,,,,,,,,,,,
72341,1,2021-10-24 09:31:45 +0100,Chondrostereum,Chondrostereum,Plutainis,Fungi,72341,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,Marasmiineae,,Cyphellaceae,,,,,Chondrostereum,,,,,,
72341,1,2020-06-16 18:14:32 +0100,Miškinė zuiksalotė,Mycelis muralis,Miškinė zuiksalotė,Plantae,72341,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Asterales,,,Asteraceae,Cichorioideae,,Cichorieae,Lactucinae,Mycelis,,Mycelis muralis,,,,
72340,1,2021-10-24 09:30:08 +0100,Dacrymyces,Dacrymyces,Dakrimicis,Fungi,72340,Fungi,Basidiomycota,Agaricomycotina,,Dacrymycetes,,,Dacrymycetales,,,Dacrymycetaceae,,,,,Dacrymyces,,,,,,
72340,1,2020-06-16 18:13:25 +0100,scaly pelt lichen,Peltigera praetextata,Šiurkščioji meškapėdė,Fungi,72340,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Peltigerales,,,Peltigeraceae,,,,,Peltigera,,Peltigera praetextata,,,,
204348,1,,,,,,204348,,,,,,,,,,,,,,,,,,,,,,
72336,1,2021-10-24 08:03:27 +0100,,Angiospermae,Gaubtasėkliai,Plantae,72336,Plantae,Tracheophyta,Angiospermae,,,,,,,,,,,,,,,,,,,
72336,1,2020-06-16 18:05:30 +0100,Травянка соломенная,Chrysoteuchia culmella,Juostuotasis Žolinis Ugniukas,Insecta,72336,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Lepidoptera,,Pyraloidea,Crambidae,Crambinae,,Crambini,,Chrysoteuchia,,Chrysoteuchia culmella,,,,
204376,1,,,,,,204376,,,,,,,,,,,,,,,,,,,,,,
72290,1,2021-10-23 18:38:19 +0100,spinulose wood fern,Dryopteris carthusiana,Smailialapis papartis,Plantae,72290,Plantae,Tracheophyta,,,Polypodiopsida,Polypodiidae,,Polypodiales,Polypodiineae,,Dryopteridaceae,Dryopteridoideae,,,,Dryopteris,,Dryopteris carthusiana,,,,
72290,1,2020-06-16 16:45:17 +0100,common mugwort,Artemisia vulgaris,Paprastasis kietis,Plantae,72290,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Asterales,,,Asteraceae,Asteroideae,,Anthemideae,Artemisiinae,Artemisia,,Artemisia vulgaris,,,,
72276,1,2021-10-23 18:18:24 +0100,Randfliget Kantskivelav,Protoparmeliopsis muralis,Mūrinė Lakštuotė,Fungi,72276,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Lecanorales,,,Lecanoraceae,,,,,Protoparmeliopsis,,Protoparmeliopsis muralis,,,,
72276,1,2020-06-16 16:30:23 +0100,Fieldfare,Turdus pilaris,Smilginis strazdas,Aves,72276,Animalia,Chordata,Vertebrata,,Aves,,,Passeriformes,,,Turdidae,,,,,Turdus,,Turdus pilaris,,,,
72249,1,2021-10-23 17:01:41 +0100,Grybai,Fungi,Grybai,Fungi,72249,Fungi,,,,,,,,,,,,,,,,,,,,,
72249,1,2020-06-16 15:41:21 +0100,Tikroji sidabražolė,Potentilla argentea,Tikroji sidabražolė,Plantae,72249,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Rosales,,,Rosaceae,Rosoideae,,Potentilleae,Potentillinae,Potentilla,,Potentilla argentea,,,,
204702,1,,,,,,204702,,,,,,,,,,,,,,,,,,,,,,
553906,1,,,,,,553906,,,,,,,,,,,,,,,,,,,,,,
72245,1,2021-10-23 16:35:50 +0100,Sciaridae,Sciaridae,,Insecta,72245,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Diptera,Nematocera,Sciaroidea,Sciaridae,,,,,,,,,,,
72245,1,2020-06-16 15:37:42 +0100,Field Scabious,Knautia arvensis,Dirvinė buožainė,Plantae,72245,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Dipsacales,,,Caprifoliaceae,Dipsacoideae,,,,Knautia,,Knautia arvensis,,,,
554156,1,,,,,,554156,,,,,,,,,,,,,,,,,,,,,,
554158,1,,,,,,554158,,,,,,,,,,,,,,,,,,,,,,
72124,1,2021-10-22 19:01:41 +0100,Gauruotoji plutpintė,Stereum hirsutum,Gauruotoji plutpintė,Fungi,72124,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,,,Russulales,,,Stereaceae,,,,,Stereum,,Stereum hirsutum,,,,
72124,1,2020-06-16 12:30:48 +0100,Western Honey Bee,Apis mellifera,Naminė bitė,Insecta,72124,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Apidae,Apinae,,Apini,,Apis,,Apis mellifera,,,,
204419,1,,,,,,204419,,,,,,,,,,,,,,,,,,,,,,
204422,1,,,,,,204422,,,,,,,,,,,,,,,,,,,,,,
355727,1,,,,,,355727,,,,,,,,,,,,,,,,,,,,,,
554454,1,,,,,,554454,,,,,,,,,,,,,,,,,,,,,,
204630,1,,,,,,204630,,,,,,,,,,,,,,,,,,,,,,
554698,1,,,,,,554698,,,,,,,,,,,,,,,,,,,,,,
71110,1,2021-10-15 14:28:48 +0100,Common Hawthorn,Crataegus monogyna,Vienapiestė gudobelė,Plantae,71110,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Rosales,,,Rosaceae,Amygdaloideae,,Maleae,,Crataegus,,Crataegus monogyna,,,,
71110,1,2020-06-14 20:07:42 +0100,Maišuočiai,Psychidae,Maišuočiai,Insecta,71110,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Lepidoptera,,Tineoidea,Psychidae,,,,,,,,,,,
71047,1,2021-10-14 20:56:31 +0100,Chaenotheca phaeocephala,Chaenotheca phaeocephala,Rudagalvė žiovenė,Fungi,71047,Fungi,Ascomycota,Pezizomycotina,,Coniocybomycetes,,,Coniocybales,,,Coniocybaceae,,,,,Chaenotheca,,Chaenotheca phaeocephala,,,,
71047,1,2020-06-14 19:12:13 +0100,Cornflower,Centaurea cyanus,Paprastoji rugiagėlė,Plantae,71047,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Asterales,,,Asteraceae,Carduoideae,,Cardueae,Centaureinae,Centaurea,,Centaurea cyanus,,,,
568277,1,,,,,,568277,,,,,,,,,,,,,,,,,,,,,,
564850,1,,,,,,564850,,,,,,,,,,,,,,,,,,,,,,
560658,1,,,,,,560658,,,,,,,,,,,,,,,,,,,,,,
69766,1,2021-10-07 14:37:34 +0100,Passera mattugia,Passer montanus,Karklažvirblis,Aves,69766,Animalia,Chordata,Vertebrata,,Aves,,,Passeriformes,,,Passeridae,,,,,Passer,,Passer montanus,,,,
69766,1,2020-06-13 14:35:28 +0100,Paprastasis grambuolys,Melolontha melolontha,Paprastasis grambuolys,Insecta,69766,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Coleoptera,Polyphaga,Scarabaeoidea,Scarabaeidae,Melolonthinae,,Melolonthini,,Melolontha,,Melolontha melolontha,,,,
69751,1,2021-10-07 10:46:54 +0100,Queen of Spain Fritillary,Issoria lathonia,Sidabrinis Perlinukas,Insecta,69751,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Lepidoptera,,Papilionoidea,Nymphalidae,Heliconiinae,,Argynnini,,Issoria,,Issoria lathonia,,,,
69751,1,2020-06-13 14:25:48 +0100,Baltažiedė notrelė,Lamium album,Baltažiedė notrelė,Plantae,69751,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Lamiales,,,Lamiaceae,Lamioideae,,Lamieae,,Lamium,,Lamium album,,,,
205720,1,,,,,,205720,,,,,,,,,,,,,,,,,,,,,,
563355,1,,,,,,563355,,,,,,,,,,,,,,,,,,,,,,
354470,1,,,,,,354470,,,,,,,,,,,,,,,,,,,,,,
563538,1,,,,,,563538,,,,,,,,,,,,,,,,,,,,,,
563998,1,,,,,,563998,,,,,,,,,,,,,,,,,,,,,,
564154,1,,,,,,564154,,,,,,,,,,,,,,,,,,,,,,
354269,1,,,,,,354269,,,,,,,,,,,,,,,,,,,,,,
564411,1,,,,,,564411,,,,,,,,,,,,,,,,,,,,,,
69636,1,2021-10-06 18:42:47 +0100,Paprastoji musmirė,Amanita muscaria,Paprastoji musmirė,Fungi,69636,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,Pluteineae,,Amanitaceae,,,Amaniteae,,Amanita,,Amanita muscaria,,,,
69636,1,2020-06-13 12:43:11 +0100,Pelkinis žinginys,Calla palustris,Pelkinis žinginys,Plantae,69636,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Alismatales,,,Araceae,Aroideae,,Calleae,,Calla,,Calla palustris,,,,
560219,1,,,,,,560219,,,,,,,,,,,,,,,,,,,,,,
565396,1,,,,,,565396,,,,,,,,,,,,,,,,,,,,,,
69599,1,2021-10-06 17:51:38 +0100,meadow buttercup,Ranunculus acris,Aitrusis vėdrynas,Plantae,69599,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Ranunculales,,,Ranunculaceae,Ranunculoideae,,Ranunculeae,,Ranunculus,,Ranunculus acris,,,,
69599,1,2020-06-13 12:18:00 +0100,Kalninis Storažandis,Tetragnatha montana,Kalninis storažandis,Arachnida,69599,Animalia,Arthropoda,Chelicerata,,Arachnida,,,Araneae,Araneomorphae,Araneoidea,Tetragnathidae,,,,,Tetragnatha,,Tetragnatha montana,,,,
565862,1,,,,,,565862,,,,,,,,,,,,,,,,,,,,,,
565885,1,,,,,,565885,,,,,,,,,,,,,,,,,,,,,,
566502,1,,,,,,566502,,,,,,,,,,,,,,,,,,,,,,
354096,1,,,,,,354096,,,,,,,,,,,,,,,,,,,,,,
566601,1,,,,,,566601,,,,,,,,,,,,,,,,,,,,,,
69320,1,2021-10-06 07:22:35 +0100,Глід,Crataegus,Gudobelė,Plantae,69320,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Rosales,,,Rosaceae,Amygdaloideae,,Maleae,,Crataegus,,,,,,
69320,1,2020-06-13 07:01:56 +0100,Šakotasis gleivukas,Ceratiomyxa fruticulosa,Šakotasis gleivukas,Protozoa,69320,Protozoa,Mycetozoa,,,Protosteliomycetes,,,Ceratiomyxales,,,Ceratiomyxaceae,,,,,Ceratiomyxa,,Ceratiomyxa fruticulosa,,,,
353350,1,,,,,,353350,,,,,,,,,,,,,,,,,,,,,,
353304,1,,,,,,353304,,,,,,,,,,,,,,,,,,,,,,
205977,1,,,,,,205977,,,,,,,,,,,,,,,,,,,,,,
69820,1,2021-10-07 19:03:46 +0100,splitgill mushroom,Schizophyllum commune,Paprastoji alksniabudė,Fungi,69820,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,Schizophyllineae,,Schizophyllaceae,,,,,Schizophyllum,,Schizophyllum commune,,,,
69820,1,2020-06-13 15:40:03 +0100,Paprastasis varnėnas,Sturnus vulgaris,Paprastasis varnėnas,Aves,69820,Animalia,Chordata,Vertebrata,,Aves,,,Passeriformes,,,Sturnidae,,,,,Sturnus,,Sturnus vulgaris,,,,
69910,1,2021-10-08 09:23:10 +0100,,Magnoliopsida,Magnolijainiai,Plantae,69910,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,,,,,,,,,,,,,,,
69910,1,2020-06-13 17:13:03 +0100,Серый щелкун,Agrypnus murinus,Kanapėtasis spragšis,Insecta,69910,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Coleoptera,Polyphaga,Elateroidea,Elateridae,Agrypninae,,Agrypnini,,Agrypnus,,Agrypnus murinus,,,,
70404,1,2021-10-10 15:16:39 +0100,Common Strawberry Spot,Ramularia grevilleana,Žemuoginis rutulgrybis,Fungi,70404,Fungi,Ascomycota,Pezizomycotina,,Dothideomycetes,Dothideomycetidae,,Capnodiales,,,Mycosphaerellaceae,,,,,Ramularia,,Ramularia grevilleana,,,,
70404,1,2020-06-14 11:06:28 +0100,Guobinis gumbadaris amaras,Tetraneura ulmi,Guobinis gumbadaris amaras,Insecta,70404,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hemiptera,Sternorrhyncha,Aphidoidea,Aphididae,Eriosomatinae,,Eriosomatini,,Tetraneura,,Tetraneura ulmi,,,,
559493,1,,,,,,559493,,,,,,,,,,,,,,,,,,,,,,
558690,1,,,,,,558690,,,,,,,,,,,,,,,,,,,,,,
205347,1,,,,,,205347,,,,,,,,,,,,,,,,,,,,,,
559040,1,,,,,,559040,,,,,,,,,,,,,,,,,,,,,,
70355,1,2021-10-10 12:32:25 +0100,shaggy scalycap,Pholiota squarrosa,Žvynuotoji skujagalvė,Fungi,70355,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,Agaricineae,,Strophariaceae,,,,,Pholiota,,Pholiota squarrosa,,,,
70355,1,2020-06-14 10:45:28 +0100,Paprastasis garždenis,Lotus corniculatus,Paprastasis garždenis,Plantae,70355,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Fabales,,,Fabaceae,Faboideae,,Loteae,,Lotus,,Lotus corniculatus,,,,
70265,1,2021-10-09 21:48:18 +0100,Western Honey Bee,Apis mellifera,Naminė bitė,Insecta,70265,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Apidae,Apinae,,Apini,,Apis,,Apis mellifera,,,,
70265,1,2020-06-14 10:00:08 +0100,Baltasis šakinys,Silene latifolia,Baltasis šakinys,Plantae,70265,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Caryophyllales,,,Caryophyllaceae,Caryophylloideae,,Sileneae,,Silene,,Silene latifolia,,,,
70213,1,2021-10-09 17:21:38 +0100,,Myosotis,Neužmirštuolė,Plantae,70213,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Boraginales,,,Boraginaceae,Cynoglossoideae,,Myosotideae,,Myosotis,,,,,,
70213,1,2020-06-14 08:55:37 +0100,Белый аист,Ciconia ciconia,Baltasis gandras,Aves,70213,Animalia,Chordata,Vertebrata,,Aves,,,Ciconiiformes,,,Ciconiidae,,,,,Ciconia,,Ciconia ciconia,,,,
70210,1,2021-10-09 17:20:34 +0100,Oodes,Oodes,,Insecta,70210,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Coleoptera,Adephaga,Caraboidea,Carabidae,Licininae,,Oodini,Oodina,Oodes,,,,,,
70210,1,2020-06-14 08:44:55 +0100,Fly Honeysuckle,Lonicera xylosteum,Paprastasis sausmedis,Plantae,70210,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Dipsacales,,,Caprifoliaceae,Caprifolioideae,,,,Lonicera,,Lonicera xylosteum,,,,
70205,1,2021-10-09 16:27:57 +0100,morot,Daucus carota,Paprastoji morka,Plantae,70205,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Apiales,,,Apiaceae,Apioideae,,Scandiceae,Daucinae,Daucus,,Daucus carota,,,,
70205,1,2020-06-14 08:37:03 +0100,European Rose Chafer,Cetonia aurata,Paprastasis auksavabalis,Insecta,70205,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Coleoptera,Polyphaga,Scarabaeoidea,Scarabaeidae,Cetoniinae,,Cetoniini,Cetoniina,Cetonia,,Cetonia aurata,,,,
205479,1,,,,,,205479,,,,,,,,,,,,,,,,,,,,,,
70151,1,2021-10-09 14:19:39 +0100,,Centaurea,Bajorė,Plantae,70151,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Asterales,,,Asteraceae,Carduoideae,,Cardueae,Centaureinae,Centaurea,,,,,,
70151,1,2020-06-14 06:31:45 +0100,,Polytrichum,Gegužlinis,Plantae,70151,Plantae,Bryophyta,,,Polytrichopsida,,,Polytrichales,,,Polytrichaceae,,,,,Polytrichum,,,,,,
205564,1,,,,,,205564,,,,,,,,,,,,,,,,,,,,,,
559506,1,,,,,,559506,,,,,,,,,,,,,,,,,,,,,,
560146,1,,,,,,560146,,,,,,,,,,,,,,,,,,,,,,
70145,1,2021-10-09 13:59:40 +0100,Asian Lady Beetle,Harmonia axyridis,Azijinė boružė,Insecta,70145,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Coleoptera,Polyphaga,Coccinelloidea,Coccinellidae,Coccinellinae,,Coccinellini,,Harmonia,,Harmonia axyridis,,,,
70145,1,2020-06-14 06:09:59 +0100,Baltasis gandras,Ciconia ciconia,Baltasis gandras,Aves,70145,Animalia,Chordata,Vertebrata,,Aves,,,Ciconiiformes,,,Ciconiidae,,,,,Ciconia,,Ciconia ciconia,,,,
70131,1,2021-10-09 13:11:20 +0100,bog cranberry,Vaccinium oxycoccos,Paprastoji spanguolė,Plantae,70131,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Ericales,,,Ericaceae,Vaccinioideae,,Vaccinieae,,Vaccinium,,Vaccinium oxycoccos,,,,
70131,1,2020-06-13 21:12:37 +0100,Paprastoji veronika,Veronica chamaedrys,Paprastoji veronika,Plantae,70131,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Lamiales,,,Plantaginaceae,,,Veroniceae,,Veronica,,Veronica chamaedrys,,,,
354697,1,,,,,,354697,,,,,,,,,,,,,,,,,,,,,,
559630,1,,,,,,559630,,,,,,,,,,,,,,,,,,,,,,
205595,1,,,,,,205595,,,,,,,,,,,,,,,,,,,,,,
559671,1,,,,,,559671,,,,,,,,,,,,,,,,,,,,,,
559949,1,,,,,,559949,,,,,,,,,,,,,,,,,,,,,,
560042,1,,,,,,560042,,,,,,,,,,,,,,,,,,,,,,
560060,1,,,,,,560060,,,,,,,,,,,,,,,,,,,,,,
354616,1,,,,,,354616,,,,,,,,,,,,,,,,,,,,,,
560137,1,,,,,,560137,,,,,,,,,,,,,,,,,,,,,,
199377,1,,,,,,199377,,,,,,,,,,,,,,,,,,,,,,
543099,1,,,,,,543099,,,,,,,,,,,,,,,,,,,,,,
543067,1,,,,,,543067,,,,,,,,,,,,,,,,,,,,,,
118001,1,2022-06-26 16:29:21 +0100,Viksvinė hesperija,Heteropterus morpheus,Viksvinė hesperija,Insecta,118001,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Lepidoptera,,Papilionoidea,Hesperiidae,Heteropterinae,,,,Heteropterus,,Heteropterus morpheus,,,,
118001,1,2020-11-19 19:38:14 +0100,Orthotrichaceae,Orthotrichaceae,Šepšiniai,Plantae,118001,Plantae,Bryophyta,,,Bryopsida,,,Orthotrichales,,,Orthotrichaceae,,,,,,,,,,,
118269,1,2022-06-27 08:12:24 +0100,Gemeiner Bienenkäfer,Trichodes apiarius,Bitinis keršvabalis,Insecta,118269,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Coleoptera,Polyphaga,Cleroidea,Cleridae,Clerinae,,,,Trichodes,,Trichodes apiarius,,,,
118269,1,2020-11-21 16:29:19 +0100,Mute Swan,Cygnus olor,Gulbė nebylė,Aves,118269,Animalia,Chordata,Vertebrata,,Aves,,,Anseriformes,,,Anatidae,,,,,Cygnus,,Cygnus olor,,,,
366341,1,,,,,,366341,,,,,,,,,,,,,,,,,,,,,,
503250,1,,,,,,503250,,,,,,,,,,,,,,,,,,,,,,
118266,1,2022-06-27 08:03:20 +0100,Large Thyme,Thymus pulegioides,Keturbriaunis čiobrelis,Plantae,118266,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Lamiales,,,Lamiaceae,Nepetoideae,,Mentheae,Menthinae,Thymus,,Thymus pulegioides,,,,
118266,1,2020-11-21 16:26:35 +0100,Whitewash Lichen,Phlyctis argena,Eglinė spuogė,Fungi,118266,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Ostropomycetidae,,Ostropales,,,Phlyctidaceae,,,,,Phlyctis,,Phlyctis argena,,,,
118265,1,2022-06-27 08:01:48 +0100,Kreisvė,Crepis,Kreisvė,Plantae,118265,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Asterales,,,Asteraceae,Cichorioideae,,Cichorieae,Crepidinae,Crepis,,,,,,
118265,1,2020-11-21 16:25:01 +0100,Abraded Camouflage Lichen,Melanelixia subaurifera,Gelsvasis juodkežis,Fungi,118265,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Lecanorales,,,Parmeliaceae,Parmelioideae,,,,Melanelixia,,Melanelixia subaurifera,,,,
118255,1,2022-06-27 07:51:03 +0100,Грушанка малая,Pyrola minor,Mažoji kriaušlapė,Plantae,118255,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Ericales,,,Ericaceae,Monotropoideae,,,,Pyrola,,Pyrola minor,,,,
118255,1,2020-11-21 16:05:23 +0100,shield lichen,Parmelia sulcata,Vagotasis kežas,Fungi,118255,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Lecanorales,,,Parmeliaceae,Parmelioideae,,,,Parmelia,,Parmelia sulcata,,,,
118252,1,2022-06-27 07:51:02 +0100,Rudasis Varpelininkas,Agroeca brunnea,Rudasis varpelininkas,Arachnida,118252,Animalia,Arthropoda,Chelicerata,,Arachnida,,,Araneae,Araneomorphae,Corinnoidea,Liocranidae,,,,,Agroeca,,Agroeca brunnea,,,,
118252,1,2020-11-21 16:02:57 +0100,Hymenochaetaceae,Hymenochaetaceae,Šiurkšteniniai,Fungi,118252,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,,,Hymenochaetales,,,Hymenochaetaceae,,,,,,,,,,,
366301,1,,,,,,366301,,,,,,,,,,,,,,,,,,,,,,
503968,1,,,,,,503968,,,,,,,,,,,,,,,,,,,,,,
504051,1,,,,,,504051,,,,,,,,,,,,,,,,,,,,,,
118247,1,2022-06-27 07:17:42 +0100,European Rose Chafer,Cetonia aurata,Paprastasis auksavabalis,Insecta,118247,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Coleoptera,Polyphaga,Scarabaeoidea,Scarabaeidae,Cetoniinae,,Cetoniini,Cetoniina,Cetonia,,Cetonia aurata,,,,
118247,1,2020-11-21 15:55:11 +0100,Granular Goldspeck Lichen,Candelariella xanthostigma,Smulkiagrūdė geltūnė,Fungi,118247,Fungi,Ascomycota,Pezizomycotina,,Candelariomycetes,Candelariomycetidae,,Candelariales,,,Candelariaceae,,,,,Candelariella,,Candelariella xanthostigma,,,,
504141,1,,,,,,504141,,,,,,,,,,,,,,,,,,,,,,
504294,1,,,,,,504294,,,,,,,,,,,,,,,,,,,,,,
366203,1,,,,,,366203,,,,,,,,,,,,,,,,,,,,,,
504473,1,,,,,,504473,,,,,,,,,,,,,,,,,,,,,,
178490,1,,,,,,178490,,,,,,,,,,,,,,,,,,,,,,
364058,1,,,,,,364058,,,,,,,,,,,,,,,,,,,,,,
504511,1,,,,,,504511,,,,,,,,,,,,,,,,,,,,,,
504513,1,,,,,,504513,,,,,,,,,,,,,,,,,,,,,,
178512,1,,,,,,178512,,,,,,,,,,,,,,,,,,,,,,
178573,1,,,,,,178573,,,,,,,,,,,,,,,,,,,,,,
504555,1,,,,,,504555,,,,,,,,,,,,,,,,,,,,,,
363934,1,,,,,,363934,,,,,,,,,,,,,,,,,,,,,,
363933,1,,,,,,363933,,,,,,,,,,,,,,,,,,,,,,
363929,1,,,,,,363929,,,,,,,,,,,,,,,,,,,,,,
118281,1,2022-06-27 08:23:25 +0100,Bynkefugl,Saxicola rubetra,Paprastoji kiauliukė,Aves,118281,Animalia,Chordata,Vertebrata,,Aves,,,Passeriformes,,,Muscicapidae,,,,,Saxicola,,Saxicola rubetra,,,,
118281,1,2020-11-21 16:47:13 +0100,Paprastasis Raudonspuogis,Nectria cinnabarina,Paprastasis Raudonspuogis,Fungi,118281,Fungi,Ascomycota,Pezizomycotina,,Sordariomycetes,Hypocreomycetidae,,Hypocreales,,,Nectriaceae,,,,,Nectria,,Nectria cinnabarina,,,,
502842,1,,,,,,502842,,,,,,,,,,,,,,,,,,,,,,
118333,1,2022-06-27 11:18:26 +0100,Aitrusis šilokas,Sedum acre,Aitrusis šilokas,Plantae,118333,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Saxifragales,,,Crassulaceae,Sempervivoideae,,Sedeae,,Sedum,,Sedum acre,,,,
118333,1,2020-11-21 20:28:58 +0100,Plačiataurė,Sarcoscypha,Plačiataurė,Fungi,118333,Fungi,Ascomycota,Pezizomycotina,,Pezizomycetes,,,Pezizales,,,Sarcoscyphaceae,,,,,Sarcoscypha,,,,,,
501656,1,,,,,,501656,,,,,,,,,,,,,,,,,,,,,,
178190,1,,,,,,178190,,,,,,,,,,,,,,,,,,,,,,
178197,1,,,,,,178197,,,,,,,,,,,,,,,,,,,,,,
178324,1,,,,,,178324,,,,,,,,,,,,,,,,,,,,,,
119030,1,2022-06-28 22:05:45 +0100,Violetter Gundermann-Blattkäfer,Chrysolina sturmi,Violetinis Puošnys,Insecta,119030,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Coleoptera,Polyphaga,Chrysomeloidea,Chrysomelidae,Chrysomelinae,,Doryphorini,Chrysolinina,Chrysolina,,Chrysolina sturmi,,,,
119030,1,2020-11-30 19:35:15 +0100,alder buckthorn,Frangula alnus,Paprastasis šaltekšnis,Plantae,119030,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Rosales,,,Rhamnaceae,,,Rhamneae,,Frangula,,Frangula alnus,,,,
178344,1,,,,,,178344,,,,,,,,,,,,,,,,,,,,,,
178384,1,,,,,,178384,,,,,,,,,,,,,,,,,,,,,,
118992,1,2022-06-28 21:08:15 +0100,Przetacznik ożankowy,Veronica chamaedrys,Paprastoji veronika,Plantae,118992,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Lamiales,,,Plantaginaceae,,,Veroniceae,,Veronica,,Veronica chamaedrys,,,,
118992,1,2020-11-30 17:57:53 +0100,Bitinė sprigė,Impatiens glandulifera,Bitinė sprigė,Plantae,118992,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Ericales,,,Balsaminaceae,,,,,Impatiens,,Impatiens glandulifera,,,,
